date,region,movdev,staticusers,attacks,attacktype
"November 21, 2020",Shatt Al Arab,0.11889,0.25337,,
"November 22, 2020",Shatt Al Arab,0.10989,0.22021,,
"November 23, 2020",Shatt Al Arab,0.15259,0.21978,,
"November 24, 2020",Shatt Al Arab,0.19451,0.21853,,
"November 25, 2020",Shatt Al Arab,0.21689,0.2137,,
"November 26, 2020",Shatt Al Arab,0.19866,0.21533,,
"November 27, 2020",Shatt Al Arab,0.1203,0.25973,,
"November 28, 2020",Shatt Al Arab,-0.01686,0.29567,,
"November 29, 2020",Shatt Al Arab,0.01823,0.26267,,
"November 30, 2020",Shatt Al Arab,0.13366,0.22994,,
"December 1, 2020",Shatt Al Arab,0.14036,0.23762,,
"December 2, 2020",Shatt Al Arab,0.08053,0.26153,,
"December 3, 2020",Shatt Al Arab,0.16318,0.22931,,
"December 4, 2020",Shatt Al Arab,0.17084,0.24118,,
"December 5, 2020",Shatt Al Arab,0.19212,0.24182,,
"December 6, 2020",Shatt Al Arab,0.13917,0.23483,,
"December 7, 2020",Shatt Al Arab,0.1243,0.23315,,
"December 8, 2020",Shatt Al Arab,0.1657,0.21824,,
"December 9, 2020",Shatt Al Arab,0.15184,0.22029,,
"December 10, 2020",Shatt Al Arab,0.01745,0.2571,,
"December 11, 2020",Shatt Al Arab,0.17284,0.25326,,
"December 12, 2020",Shatt Al Arab,0.17547,0.24217,,
"December 13, 2020",Shatt Al Arab,0.14064,0.22113,,
"March 1, 2020",Al Khithir,-0.07549,0.21413,0.2,Peaceful protest
"March 2, 2020",Al Khithir,0.08608,0.19719,,
"March 3, 2020",Al Khithir,0.1547,0.19126,,
"March 4, 2020",Al Khithir,0.14282,0.19078,,
"March 5, 2020",Al Khithir,-0.01783,0.17249,,
"March 6, 2020",Al Khithir,0.00542,0.18156,,
"March 7, 2020",Al Khithir,0.05911,0.19703,,
"March 8, 2020",Al Khithir,0.03976,0.18197,,
"March 9, 2020",Al Khithir,-0.0584,0.19685,,
"March 10, 2020",Al Khithir,-0.00356,0.20185,,
"March 11, 2020",Al Khithir,0.0298,0.21752,,
"March 12, 2020",Al Khithir,-0.07901,0.19406,,
"March 13, 2020",Al Khithir,-0.0215,0.19117,,
"March 14, 2020",Al Khithir,-0.03719,0.21152,,
"March 15, 2020",Al Khithir,-0.04317,0.21804,,
"March 16, 2020",Al Khithir,-0.14088,0.20582,,
"March 17, 2020",Al Khithir,-0.08165,0.18448,,
"March 18, 2020",Al Khithir,-0.09417,0.20775,,
"March 19, 2020",Al Khithir,-0.10145,0.19221,,
"March 20, 2020",Al Khithir,-0.32575,0.29439,,
"March 21, 2020",Al Khithir,-0.30951,0.26819,,
"March 22, 2020",Al Khithir,-0.3359,0.28344,,
"March 23, 2020",Al Khithir,-0.36227,0.28999,,
"March 24, 2020",Al Khithir,-0.28288,0.24758,,
"March 25, 2020",Al Khithir,-0.29315,0.2637,,
"March 26, 2020",Al Khithir,-0.319,0.26612,,
"March 27, 2020",Al Khithir,-0.335,0.27594,,
"March 28, 2020",Al Khithir,-0.34061,0.29372,,
"March 29, 2020",Al Khithir,-0.31597,0.2503,,
"March 30, 2020",Al Khithir,-0.32945,0.27021,,
"March 31, 2020",Al Khithir,-0.30445,0.24659,,
"April 1, 2020",Al Khithir,-0.3237,0.27241,,
"April 2, 2020",Al Khithir,-0.28877,0.27817,,
"April 3, 2020",Al Khithir,-0.21817,0.26178,,
"April 4, 2020",Al Khithir,-0.24134,0.2751,,
"April 5, 2020",Al Khithir,-0.23371,0.26754,,
"April 6, 2020",Al Khithir,-0.31442,0.26514,,
"April 7, 2020",Al Khithir,-0.26297,0.26886,,
"April 8, 2020",Al Khithir,-0.24593,0.25225,,
"April 9, 2020",Al Khithir,-0.36316,0.27487,,
"April 10, 2020",Al Khithir,-0.34159,0.25351,,
"April 11, 2020",Al Khithir,-0.2924,0.26005,,
"April 12, 2020",Al Khithir,-0.2891,0.26354,,
"April 13, 2020",Al Khithir,-0.26788,0.26396,,
"April 14, 2020",Al Khithir,-0.25486,0.25704,,
"April 15, 2020",Al Khithir,-0.21725,0.23223,,
"April 16, 2020",Al Khithir,-0.18932,0.24837,,
"April 17, 2020",Al Khithir,-0.19903,0.24695,,
"April 18, 2020",Al Khithir,-0.17762,0.25667,,
"April 19, 2020",Al Khithir,-0.12731,0.23892,,
"April 20, 2020",Al Khithir,-0.11143,0.23355,,
"April 21, 2020",Al Khithir,-0.05876,0.22558,,
"April 22, 2020",Al Khithir,-0.09603,0.20529,,
"April 23, 2020",Al Khithir,-0.2056,0.21924,,
"April 24, 2020",Al Khithir,-0.30029,0.25269,,
"April 25, 2020",Al Khithir,-0.34811,0.29255,,
"April 26, 2020",Al Khithir,-0.21749,0.24233,,
"April 27, 2020",Al Khithir,-0.2224,0.25007,,
"April 28, 2020",Al Khithir,-0.19658,0.24682,,
"April 29, 2020",Al Khithir,-0.19433,0.24381,,
"April 30, 2020",Al Khithir,-0.21565,0.25045,,
"May 1, 2020",Al Khithir,-0.27716,0.24982,,
"May 2, 2020",Al Khithir,-0.2835,0.25661,,
"May 3, 2020",Al Khithir,-0.10915,0.22967,,
"May 4, 2020",Al Khithir,-0.12609,0.23089,,
"May 5, 2020",Al Khithir,-0.15558,0.22438,,
"May 6, 2020",Al Khithir,-0.12312,0.23281,,
"May 7, 2020",Al Khithir,-0.07373,0.21332,,
"May 8, 2020",Al Khithir,-0.16701,0.22387,,
"May 9, 2020",Al Khithir,-0.12644,0.2087,,
"May 10, 2020",Al Khithir,0.05251,0.20138,,
"May 11, 2020",Al Khithir,-0.04572,0.21832,,
"May 12, 2020",Al Khithir,0.0274,0.20789,,
"May 13, 2020",Al Khithir,0.07969,0.20262,,
"May 14, 2020",Al Khithir,-0.01706,0.19929,,
"May 15, 2020",Al Khithir,-0.13686,0.21055,,
"May 16, 2020",Al Khithir,-0.03806,0.21774,,
"May 17, 2020",Al Khithir,0.05457,0.19423,,
"May 18, 2020",Al Khithir,0.06203,0.20922,0.2,Peaceful protest
"May 19, 2020",Al Khithir,0.10527,0.18387,,
"May 20, 2020",Al Khithir,0.04186,0.2193,0.2,Peaceful protest
"May 21, 2020",Al Khithir,0.06133,0.19395,,
"May 22, 2020",Al Khithir,0.00203,0.20145,,
"May 23, 2020",Al Khithir,0.02555,0.19661,,
"May 24, 2020",Al Khithir,-0.09231,0.22526,,
"May 25, 2020",Al Khithir,0.02598,0.14366,,
"May 26, 2020",Al Khithir,0.08429,0.1588,,
"May 27, 2020",Al Khithir,-0.01657,0.18159,,
"May 28, 2020",Al Khithir,-0.03884,0.18354,,
"May 29, 2020",Al Khithir,0.02542,0.21355,,
"May 30, 2020",Al Khithir,0.10845,0.19448,,
"May 31, 2020",Al Khithir,0.0334,0.2101,,
"June 1, 2020",Al Khithir,-0.0247,0.20461,,
"June 2, 2020",Al Khithir,0.0516,0.20606,,
"June 3, 2020",Al Khithir,-0.0259,0.20299,,
"June 4, 2020",Al Khithir,-0.11439,0.19494,,
"June 5, 2020",Al Khithir,-0.04096,0.20028,,
"June 6, 2020",Al Khithir,0.02619,0.20462,,
"June 7, 2020",Al Khithir,0.00023,0.21388,,
"June 8, 2020",Al Khithir,-0.03575,0.20651,,
"June 9, 2020",Al Khithir,-0.04651,0.18719,,
"June 10, 2020",Al Khithir,-0.02055,0.20762,,
"June 11, 2020",Al Khithir,-0.06238,0.22239,,
"June 12, 2020",Al Khithir,0.02899,0.22032,,
"June 13, 2020",Al Khithir,0.08825,0.19363,,
"June 14, 2020",Al Khithir,0.12348,0.17853,,
"June 15, 2020",Al Khithir,0.07251,0.20267,,
"June 16, 2020",Al Khithir,0.08315,0.18953,,
"June 17, 2020",Al Khithir,0.17673,0.18963,,
"June 18, 2020",Al Khithir,-0.01845,0.18748,,
"June 19, 2020",Al Khithir,-0.10777,0.222,,
"June 20, 2020",Al Khithir,-0.03818,0.22399,,
"June 21, 2020",Al Khithir,0.02116,0.19289,,
"June 22, 2020",Al Khithir,-0.01678,0.20694,,
"June 23, 2020",Al Khithir,0.07342,0.21698,,
"June 24, 2020",Al Khithir,0.06865,0.21126,,
"June 25, 2020",Al Khithir,-0.03377,0.22469,,
"June 26, 2020",Al Khithir,-0.12553,0.2245,,
"June 27, 2020",Al Khithir,-0.02075,0.21434,,
"June 28, 2020",Al Khithir,0.00482,0.19157,,
"June 29, 2020",Al Khithir,-0.05637,0.21341,,
"June 30, 2020",Al Khithir,0.02822,0.21598,,
"July 1, 2020",Al Khithir,-0.02204,0.23205,,
"July 2, 2020",Al Khithir,-0.11975,0.22673,,
"July 3, 2020",Al Khithir,-0.13025,0.23563,,
"July 4, 2020",Al Khithir,-0.05473,0.21806,,
"July 5, 2020",Al Khithir,-0.07106,0.21391,,
"July 6, 2020",Al Khithir,-0.02557,0.19765,,
"July 7, 2020",Al Khithir,0.05798,0.23608,,
"July 8, 2020",Al Khithir,0.04736,0.2087,,
"July 9, 2020",Al Khithir,-0.0948,0.21367,0.2,Peaceful protest
"July 10, 2020",Al Khithir,-0.07937,0.22068,,
"July 11, 2020",Al Khithir,0.02298,0.20163,,
"July 12, 2020",Al Khithir,-0.0236,0.22824,,
"July 13, 2020",Al Khithir,-0.04059,0.20135,,
"July 14, 2020",Al Khithir,-0.01612,0.21201,,
"July 15, 2020",Al Khithir,0.04282,0.20861,,
"July 16, 2020",Al Khithir,-0.08744,0.213,,
"July 17, 2020",Al Khithir,-0.08706,0.22008,,
"July 18, 2020",Al Khithir,0.03664,0.21456,,
"July 19, 2020",Al Khithir,0.11058,0.21993,,
"July 20, 2020",Al Khithir,0.01685,0.22586,,
"July 21, 2020",Al Khithir,-0.00183,0.21274,,
"July 22, 2020",Al Khithir,0.03377,0.22908,,
"July 23, 2020",Al Khithir,-0.01498,0.20676,,
"July 24, 2020",Al Khithir,-0.09362,0.24735,,
"July 25, 2020",Al Khithir,-0.12867,0.24062,,
"July 26, 2020",Al Khithir,-0.05539,0.24141,,
"July 27, 2020",Al Khithir,-0.10891,0.22604,,
"July 28, 2020",Al Khithir,0.06359,0.22998,,
"July 29, 2020",Al Khithir,0.109,0.2339,,
"July 30, 2020",Al Khithir,0.03939,0.21607,,
"July 31, 2020",Al Khithir,-0.04498,0.18492,,
"August 1, 2020",Al Khithir,0.05349,0.19799,,
"August 2, 2020",Al Khithir,0.0805,0.19861,,
"August 3, 2020",Al Khithir,0.01618,0.22817,,
"August 4, 2020",Al Khithir,0.12151,0.231,,
"August 5, 2020",Al Khithir,0.17744,0.2155,,
"August 6, 2020",Al Khithir,-0.04857,0.21585,,
"August 7, 2020",Al Khithir,-0.07774,0.22956,,
"August 8, 2020",Al Khithir,0.06974,0.23692,0.2,Armed clash
"August 9, 2020",Al Khithir,0.17913,0.20168,,
"August 10, 2020",Al Khithir,0.07668,0.20346,,
"August 11, 2020",Al Khithir,0.15374,0.20755,,
"August 12, 2020",Al Khithir,0.11538,0.21788,,
"August 13, 2020",Al Khithir,0.06144,0.20578,,
"August 14, 2020",Al Khithir,-0.00753,0.22999,,
"August 15, 2020",Al Khithir,0.07201,0.249,,
"August 16, 2020",Al Khithir,0.09047,0.21393,,
"August 17, 2020",Al Khithir,0.09162,0.2238,,
"August 18, 2020",Al Khithir,0.11295,0.22661,,
"August 19, 2020",Al Khithir,0.09951,0.226,,
"August 20, 2020",Al Khithir,-0.04906,0.22911,,
"August 21, 2020",Al Khithir,-0.07187,0.23631,,
"August 22, 2020",Al Khithir,0.05705,0.21909,,
"August 23, 2020",Al Khithir,0.09744,0.20533,,
"August 24, 2020",Al Khithir,0.06316,0.20853,,
"August 25, 2020",Al Khithir,0.08651,0.18013,,
"August 26, 2020",Al Khithir,0.22059,0.18414,,
"August 27, 2020",Al Khithir,0.17187,0.18412,,
"August 28, 2020",Al Khithir,0.15255,0.18094,,
"August 29, 2020",Al Khithir,0.14356,0.17569,,
"August 30, 2020",Al Khithir,0.011,0.19738,,
"August 31, 2020",Al Khithir,0.06077,0.23257,,
"September 1, 2020",Al Khithir,0.23728,0.20382,,
"September 2, 2020",Al Khithir,0.14544,0.20439,,
"September 3, 2020",Al Khithir,0.00408,0.21813,,
"September 4, 2020",Al Khithir,0.11165,0.20665,,
"September 5, 2020",Al Khithir,0.17213,0.18674,,
"September 6, 2020",Al Khithir,0.2788,0.20236,0.2,Peaceful protest
"September 7, 2020",Al Khithir,0.11326,0.21117,0.2,Peaceful protest
"September 8, 2020",Al Khithir,0.20548,0.19218,0.2,Peaceful protest
"September 9, 2020",Al Khithir,0.15055,0.2181,,
"September 10, 2020",Al Khithir,-0.02916,0.22055,,
"September 11, 2020",Al Khithir,-0.04761,0.22709,,
"September 12, 2020",Al Khithir,0.11122,0.2184,,
"September 13, 2020",Al Khithir,0.10208,0.2254,,
"September 14, 2020",Al Khithir,0.0295,0.20376,,
"September 15, 2020",Al Khithir,0.07815,0.22265,,
"September 16, 2020",Al Khithir,0.08888,0.21911,,
"September 17, 2020",Al Khithir,0.01152,0.23358,,
"September 18, 2020",Al Khithir,-0.05883,0.23443,,
"September 19, 2020",Al Khithir,0.05019,0.23742,,
"September 20, 2020",Al Khithir,0.10351,0.20966,,
"September 21, 2020",Al Khithir,0.13399,0.22222,,
"September 22, 2020",Al Khithir,0.18653,0.21909,,
"September 23, 2020",Al Khithir,0.23675,0.21467,,
"September 24, 2020",Al Khithir,0.16654,0.19512,,
"September 25, 2020",Al Khithir,0.31554,0.16436,,
"September 26, 2020",Al Khithir,0.72574,0.14581,,
"September 27, 2020",Al Khithir,0.81332,0.11058,,
"September 28, 2020",Al Khithir,0.82369,0.08327,,
"September 29, 2020",Al Khithir,0.92154,0.08833,,
"September 30, 2020",Al Khithir,0.70238,0.12032,,
"October 1, 2020",Al Khithir,0.36081,0.17069,,
"October 2, 2020",Al Khithir,0.14216,0.24043,,
"October 3, 2020",Al Khithir,0.1967,0.25927,,
"October 4, 2020",Al Khithir,0.12467,0.25138,,
"October 5, 2020",Al Khithir,0.04903,0.27025,,
"October 6, 2020",Al Khithir,0.14735,0.25626,,
"October 7, 2020",Al Khithir,0.05597,0.2392,,
"October 8, 2020",Al Khithir,-0.03881,0.25725,,
"October 9, 2020",Al Khithir,-0.10336,0.24521,,
"October 10, 2020",Al Khithir,0.05001,0.22577,,
"October 11, 2020",Al Khithir,0.1323,0.21698,,
"October 12, 2020",Al Khithir,0.06459,0.20343,,
"October 13, 2020",Al Khithir,0.19771,0.19585,,
"October 14, 2020",Al Khithir,0.22445,0.20561,,
"October 15, 2020",Al Khithir,0.19047,0.19043,,
"October 16, 2020",Al Khithir,0.14442,0.21471,,
"October 17, 2020",Al Khithir,0.20793,0.215,,
"October 18, 2020",Al Khithir,0.24048,0.18315,,
"October 19, 2020",Al Khithir,0.2197,0.20788,,
"October 20, 2020",Al Khithir,0.08822,0.19783,,
"October 21, 2020",Al Khithir,0.18609,0.18849,,
"October 22, 2020",Al Khithir,0.1341,0.19623,,
"October 23, 2020",Al Khithir,0.19227,0.19666,,
"October 24, 2020",Al Khithir,0.20093,0.19543,,
"October 25, 2020",Al Khithir,0.11896,0.19941,,
"October 26, 2020",Al Khithir,0.07763,0.17978,,
"October 27, 2020",Al Khithir,0.22211,0.19757,,
"October 28, 2020",Al Khithir,0.143,0.19385,,
"October 29, 2020",Al Khithir,0.06172,0.18415,,
"October 30, 2020",Al Khithir,0.07616,0.19795,,
"October 31, 2020",Al Khithir,0.09458,0.20482,,
"November 1, 2020",Al Khithir,0.19175,0.19509,,
"November 2, 2020",Al Khithir,0.05825,0.21014,,
"November 3, 2020",Al Khithir,0.20824,0.18179,,
"November 4, 2020",Al Khithir,0.22653,0.18174,,
"November 5, 2020",Al Khithir,0.06893,0.18091,,
"November 6, 2020",Al Khithir,0.07616,0.19944,,
"November 7, 2020",Al Khithir,0.07348,0.19388,,
"November 8, 2020",Al Khithir,0.13187,0.1944,,
"November 9, 2020",Al Khithir,0.08716,0.21552,,
"November 10, 2020",Al Khithir,0.1367,0.20682,,
"November 11, 2020",Al Khithir,0.14072,0.1862,,
"November 12, 2020",Al Khithir,0.05513,0.18469,,
"November 13, 2020",Al Khithir,0.03994,0.20689,,
"November 14, 2020",Al Khithir,0.12003,0.22024,,
"November 15, 2020",Al Khithir,0.18366,0.19793,0.2,Peaceful protest
"November 16, 2020",Al Khithir,0.1566,0.20184,,
"November 17, 2020",Al Khithir,0.18727,0.17977,,
"November 18, 2020",Al Khithir,0.30202,0.16324,,
"November 19, 2020",Al Khithir,0.20234,0.18473,,
"November 20, 2020",Al Khithir,0.17628,0.18805,,
"November 21, 2020",Al Khithir,0.24256,0.2048,,
"November 22, 2020",Al Khithir,0.24397,0.19738,,
"November 23, 2020",Al Khithir,0.19105,0.19978,,
"November 24, 2020",Al Khithir,0.17337,0.17915,,
"November 25, 2020",Al Khithir,0.29955,0.1894,,
"November 26, 2020",Al Khithir,0.18791,0.16718,,
"November 27, 2020",Al Khithir,0.07696,0.18367,,
"November 28, 2020",Al Khithir,0.09111,0.21592,,
"November 29, 2020",Al Khithir,0.05035,0.22899,,
"November 30, 2020",Al Khithir,0.11735,0.19322,,
"December 1, 2020",Al Khithir,0.26129,0.18556,,
"December 2, 2020",Al Khithir,0.13227,0.19991,,
"December 3, 2020",Al Khithir,0.06226,0.19706,,
"December 4, 2020",Al Khithir,0.13106,0.20904,,
"December 5, 2020",Al Khithir,0.12355,0.21691,,
"December 6, 2020",Al Khithir,0.08748,0.22395,,
"December 7, 2020",Al Khithir,0.19691,0.19959,,
"December 8, 2020",Al Khithir,0.24393,0.1885,,
"December 9, 2020",Al Khithir,0.22298,0.18791,,
"December 10, 2020",Al Khithir,0.10063,0.19099,,
"December 11, 2020",Al Khithir,0.16311,0.18957,,
"December 12, 2020",Al Khithir,0.19556,0.20165,,
"December 13, 2020",Al Khithir,0.16428,0.18894,,
"March 1, 2020",As Samawah,-0.20007,0.24057,,
"March 2, 2020",As Samawah,-0.01352,0.21878,0.2,Peaceful protest
"March 3, 2020",As Samawah,0.02029,0.21657,0.2,Other
"March 4, 2020",As Samawah,0.04627,0.22368,0.2,Peaceful protest
"March 5, 2020",As Samawah,-0.00133,0.21019,,
"March 6, 2020",As Samawah,-0.03225,0.23018,0.2,Peaceful protest
"March 7, 2020",As Samawah,-0.04599,0.2425,0.2,Peaceful protest
"March 8, 2020",As Samawah,-0.07673,0.22441,0.2,Peaceful protest
"March 9, 2020",As Samawah,-0.07166,0.23094,,
"March 10, 2020",As Samawah,-0.08145,0.23764,,
"March 11, 2020",As Samawah,-0.04625,0.23392,0.2,Other
"March 12, 2020",As Samawah,-0.06167,0.23081,,
"March 13, 2020",As Samawah,-0.07112,0.25105,,
"March 14, 2020",As Samawah,-0.11562,0.26453,,
"March 15, 2020",As Samawah,-0.1669,0.25778,0.2,Violent demonstration
"March 16, 2020",As Samawah,-0.14717,0.25521,0.2,Peaceful protest
"March 17, 2020",As Samawah,-0.10657,0.2467,0.2,Peaceful protest
"March 18, 2020",As Samawah,-0.14948,0.26188,0.2,Violent demonstration
"March 19, 2020",As Samawah,-0.09712,0.26261,,
"March 20, 2020",As Samawah,-0.51038,0.42568,,
"March 21, 2020",As Samawah,-0.49121,0.42034,,
"March 22, 2020",As Samawah,-0.52486,0.40996,,
"March 23, 2020",As Samawah,-0.48074,0.3851,,
"March 24, 2020",As Samawah,-0.42488,0.38085,,
"March 25, 2020",As Samawah,-0.44469,0.40146,,
"March 26, 2020",As Samawah,-0.48633,0.42112,,
"March 27, 2020",As Samawah,-0.43547,0.41107,,
"March 28, 2020",As Samawah,-0.45796,0.4149,,
"March 29, 2020",As Samawah,-0.48987,0.40399,,
"March 30, 2020",As Samawah,-0.4563,0.39181,0.2,Peaceful protest
"March 31, 2020",As Samawah,-0.41828,0.38091,,
"April 1, 2020",As Samawah,-0.41909,0.38666,,
"April 2, 2020",As Samawah,-0.39746,0.373,,
"April 3, 2020",As Samawah,-0.37148,0.3867,,
"April 4, 2020",As Samawah,-0.39498,0.38054,,
"April 5, 2020",As Samawah,-0.40611,0.35686,,
"April 6, 2020",As Samawah,-0.414,0.37706,,
"April 7, 2020",As Samawah,-0.38853,0.36809,,
"April 8, 2020",As Samawah,-0.37626,0.36486,,
"April 9, 2020",As Samawah,-0.39845,0.36101,,
"April 10, 2020",As Samawah,-0.39823,0.37149,,
"April 11, 2020",As Samawah,-0.37004,0.35042,,
"April 12, 2020",As Samawah,-0.39235,0.33918,,
"April 13, 2020",As Samawah,-0.36272,0.3438,,
"April 14, 2020",As Samawah,-0.35259,0.33572,,
"April 15, 2020",As Samawah,-0.30772,0.34048,,
"April 16, 2020",As Samawah,-0.31977,0.32234,,
"April 17, 2020",As Samawah,-0.28569,0.33094,,
"April 18, 2020",As Samawah,-0.28337,0.33676,,
"April 19, 2020",As Samawah,-0.29103,0.308,0.2,Peaceful protest
"April 20, 2020",As Samawah,-0.26276,0.30577,,
"April 21, 2020",As Samawah,-0.16371,0.27623,,
"April 22, 2020",As Samawah,-0.13295,0.27261,,
"April 23, 2020",As Samawah,-0.1553,0.27577,,
"April 24, 2020",As Samawah,-0.40697,0.37267,,
"April 25, 2020",As Samawah,-0.41672,0.37132,,
"April 26, 2020",As Samawah,-0.26839,0.30002,0.2,Peaceful protest
"April 27, 2020",As Samawah,-0.24289,0.29868,,
"April 28, 2020",As Samawah,-0.20464,0.30135,,
"April 29, 2020",As Samawah,-0.19128,0.29451,,
"April 30, 2020",As Samawah,-0.15463,0.27974,,
"May 1, 2020",As Samawah,-0.37715,0.36774,,
"May 2, 2020",As Samawah,-0.36088,0.3614,,
"May 3, 2020",As Samawah,-0.16906,0.27576,,
"May 4, 2020",As Samawah,-0.18973,0.28234,,
"May 5, 2020",As Samawah,-0.20109,0.29332,0.2,Peaceful protest
"May 6, 2020",As Samawah,-0.16243,0.29027,0.2,Peaceful protest
"May 7, 2020",As Samawah,-0.08384,0.27668,,
"May 8, 2020",As Samawah,-0.28915,0.34648,,
"May 9, 2020",As Samawah,-0.26118,0.33507,,
"May 10, 2020",As Samawah,-0.07098,0.26162,0.2,Violent demonstration
"May 11, 2020",As Samawah,-0.05106,0.2536,,
"May 12, 2020",As Samawah,-0.02605,0.25916,0.2,Peaceful protest
"May 13, 2020",As Samawah,-0.02304,0.2617,0.2,Peaceful protest
"May 14, 2020",As Samawah,-0.03419,0.25711,,
"May 15, 2020",As Samawah,-0.23135,0.31364,,
"May 16, 2020",As Samawah,-0.18703,0.3036,,
"May 17, 2020",As Samawah,-0.1016,0.25425,0.2,Peaceful protest
"May 18, 2020",As Samawah,-0.03485,0.24478,0.2,Violent demonstration
"May 19, 2020",As Samawah,-0.0282,0.23233,0.2,Peaceful protest
"May 20, 2020",As Samawah,0.00702,0.2414,0.2,Peaceful protest
"May 21, 2020",As Samawah,0.07283,0.23223,,
"May 22, 2020",As Samawah,-0.0876,0.25078,,
"May 23, 2020",As Samawah,-0.03261,0.25748,,
"May 24, 2020",As Samawah,-0.21618,0.27869,,
"May 25, 2020",As Samawah,-0.12578,0.25465,,
"May 26, 2020",As Samawah,-0.04266,0.24202,,
"May 27, 2020",As Samawah,-0.03554,0.24252,,
"May 28, 2020",As Samawah,-0.02835,0.25226,,
"May 29, 2020",As Samawah,-0.04318,0.2557,,
"May 30, 2020",As Samawah,0.04185,0.23997,0.2,Peaceful protest
"May 31, 2020",As Samawah,-0.21082,0.27277,0.2,Peaceful protest
"June 1, 2020",As Samawah,-0.1914,0.28538,,
"June 2, 2020",As Samawah,-0.16385,0.28379,,
"June 3, 2020",As Samawah,-0.11156,0.27477,0.2,Peaceful protest
"June 4, 2020",As Samawah,-0.11346,0.27366,,
"June 5, 2020",As Samawah,-0.11997,0.28457,,
"June 6, 2020",As Samawah,-0.09125,0.27387,,
"June 7, 2020",As Samawah,-0.16053,0.2738,0.2,Peaceful protest
"June 8, 2020",As Samawah,-0.16866,0.2844,0.2,Peaceful protest
"June 9, 2020",As Samawah,-0.18873,0.29395,,
"June 10, 2020",As Samawah,-0.09048,0.25998,0.2,Peaceful protest
"June 11, 2020",As Samawah,-0.06667,0.25405,,
"June 12, 2020",As Samawah,-0.0743,0.2676,,
"June 13, 2020",As Samawah,-0.03384,0.26183,,
"June 14, 2020",As Samawah,-0.03823,0.23193,0.2,Peaceful protest
"June 15, 2020",As Samawah,-0.02555,0.24781,0.2,Peaceful protest
"June 16, 2020",As Samawah,0.03331,0.23174,0.2,Peaceful protest
"June 17, 2020",As Samawah,0.06319,0.24343,0.2,Peaceful protest
"June 18, 2020",As Samawah,-0.13516,0.26701,0.2,Change to group/activity
"June 19, 2020",As Samawah,-0.168,0.29345,,
"June 20, 2020",As Samawah,-0.14077,0.29282,,
"June 21, 2020",As Samawah,-0.04203,0.25428,0.2,Peaceful protest
"June 22, 2020",As Samawah,-0.0184,0.25092,,
"June 23, 2020",As Samawah,-0.01797,0.25657,,
"June 24, 2020",As Samawah,-0.01746,0.26393,0.2,Peaceful protest
"June 25, 2020",As Samawah,-0.05528,0.25724,,
"June 26, 2020",As Samawah,-0.09777,0.26482,,
"June 27, 2020",As Samawah,-0.08726,0.25405,,
"June 28, 2020",As Samawah,-0.07342,0.24369,0.2,Peaceful protest
"June 29, 2020",As Samawah,-0.05117,0.25005,,
"June 30, 2020",As Samawah,-0.03802,0.24715,,
"July 1, 2020",As Samawah,-0.03374,0.26774,,
"July 2, 2020",As Samawah,-0.13122,0.27908,,
"July 3, 2020",As Samawah,-0.14208,0.28762,,
"July 4, 2020",As Samawah,-0.11662,0.28347,,
"July 5, 2020",As Samawah,-0.12339,0.26444,0.2,Peaceful protest
"July 6, 2020",As Samawah,-0.06928,0.2593,,
"July 7, 2020",As Samawah,-0.01997,0.26315,0.2,Peaceful protest
"July 8, 2020",As Samawah,-0.01614,0.25782,,
"July 9, 2020",As Samawah,-0.05588,0.27117,0.2,Peaceful protest
"July 10, 2020",As Samawah,-0.10491,0.27391,,
"July 11, 2020",As Samawah,-0.06491,0.27626,,
"July 12, 2020",As Samawah,-0.042,0.24965,0.2,Peaceful protest
"July 13, 2020",As Samawah,-0.03748,0.25851,0.2,Peaceful protest
"July 14, 2020",As Samawah,-0.06632,0.26597,,
"July 15, 2020",As Samawah,0.01791,0.26692,,
"July 16, 2020",As Samawah,-0.03933,0.26721,,
"July 17, 2020",As Samawah,-0.07445,0.28761,,
"July 18, 2020",As Samawah,-0.04039,0.27161,,
"July 19, 2020",As Samawah,-0.03852,0.25274,0.2,Armed clash
"July 20, 2020",As Samawah,0.01776,0.2543,,
"July 21, 2020",As Samawah,-0.00696,0.25244,0.2,Peaceful protest
"July 22, 2020",As Samawah,0.00925,0.26432,0.2,Peaceful protest
"July 23, 2020",As Samawah,-0.01765,0.26335,,
